Establishment ID,Establishment Name,Establishment Type,Establishment Address
10765634,AFRICAN VILLAGE,Restaurant,1150 ALBION RD
10550093,AFRICENTRIC ALTERNATIVE SCHOOL,Student Nutrition Site,1430 SHEPPARD AVE W
10503128,AFRO CARIBBEAN FOODS,Supermarket,2121 JANE ST
10663430,AFRO CONTINENTAL RESTAURANT,Restaurant,849 ALBION RD
10679937,AFRO SPICE,Restaurant,45 FOUR WINDS DR
10793090,AFRO'S PIZZA,Food Take Out,107 MUTUAL ST
10768315,AFROBEAT KITCHEN,Restaurant,1510 QUEEN ST W
10792518,AFROBET  BAR & RESTAURANT,Restaurant,1405 DANFORTH AVE
10786307,AFURI RAMEN+DUMPLING,Restaurant,"411 CHURCH ST, Bldg-1"
10773112,AGA BABA DONER,Restaurant,556 CHURCH ST
10699563,AGA VARIETY,Food Store (Convenience/Variety),2090 DANFORTH AVE
10794166,AGE CARE WESTBURY,Institutional Food Services,495 THE WEST MALL
10801787,AGE CARE WESTBURY,Serving Kitchen,495 THE WEST MALL
10792637,AGECARE TRILOGY KITCHEN,Institutional Food Services,340 MCCOWAN RD
10622621,AGENDA CAFE,Restaurant,622 COLLEGE ST
10509296,AGGIES,Food Store (Convenience/Variety),66 RONCESVALLES AVE
10702259,AGINCOURT CO-OP,Food Bank,4675 SHEPPARD AVE E
10486390,AGINCOURT COLLEGIATE,Secondary School Food Services,2621 MIDLAND AVE
9000350,AGINCOURT MONTESSORI SCHOOL,Child Care - Catered,2575 MIDLAND AVE
9000353,AGINCOURT TEMPLE CHILD CARE CENTRE,Child Care - Food Preparation,3080 BIRCHMOUNT RD
10269186,AGNO FOOD & DAIRY PRODUCTS,Food Depot,"80 BARBADOS BLVD, Unit-20"
10363323,AGO BISTRO,Restaurant,317 DUNDAS ST W
10594195,AGORA,Food Take Out,921 QUEEN ST W
10338011,AGP MART,Food Store (Convenience/Variety),4 WADE AVE
10744402,AGUA NA BOCA,Commissary,"127 MANVILLE RD, Unit-1 B"
10520870,AH Fong Food Processing,Food Store (Convenience/Variety),"328 PASSMORE AVE, Unit-50-55"
10713025,AH SO SUSHI,Food Take Out,2125 LAKE SHORE BLVD W
10566811,AH-SO SUSHI,Food Take Out,24 WELLESLEY ST W
10580014,AH-SO SUSHI,Food Take Out,580 JARVIS ST
10625768,AH-SO SUSHI,Food Take Out,841 BROWNS LINE
10661450,AH-SO SUSHI,Restaurant,1005 LAKE SHORE BLVD E
10664105,AH-SO SUSHI,Food Take Out,4869 DUNDAS ST W
10725292,AH-SO SUSHI,Food Take Out,"2149 YONGE ST, Flr-2"
10768501,AH-SO SUSHI,Food Take Out,25 ORDNANCE ST
10801772,AH-SO SUSHI,Food Take Out,"100 QUEENS QUAY E, Unit-200"
10815177,AH-SO SUSHI,Food Take Out,"29 BATHURST ST, Unit-1"
10751467,AH.SO FINE FOODS,Food Caterer,734 GORDON BAKER RD
10749112,AHMA,Cocktail Bar / Beverage Room,1564 QUEEN ST W
9000361,AHMUTHA SURABI,Food Take Out,2847 LAWRENCE AVE E
10528587,AHZIMAE ZIPBAP,Restaurant,6068 YONGE ST
10373746,AIDAN'S GLUTEN FREE INC.,Bakery,35 DENSLEY AVE
10796992,AIFAM,Food Take Out,102 HARBORD ST
10781363,AIGOO FOODMART,Supermarket,"2625 WESTON RD, Unit-D0021"
9000381,AIR-O-DOWN CHILDCARE CENTRE,Child Care - Catered,7 HAWKSDALE RD
10700600,AISH TANOOR,Restaurant,994 EGLINTON AVE W
10751689,AISLE 24,Food Take Out,310 RICHMOND ST W
10757077,AISLE 24,Food Store (Convenience/Variety),"11 TIPPETT RD, Unit-1"
10758835,AISLE 24,Food Store (Convenience/Variety),1 ST LAWRENCE ST
10792595,AISLE 24,Food Store (Convenience/Variety),"5435 DUNDAS ST W, Unit-6"
10792913,AITAIKER TAIWANESE FRIED CHICKEN,Food Take Out,"5418 YONGE ST, Unit-21"
10755782,AJ'S CONVENIENCE CENTER,Food Store (Convenience/Variety),"1060 KENNEDY RD, Unit-5"
9000385,AJI SAI RESTAURANT,Restaurant,783 DANFORTH AVE
10252074,AJISEN RAMEN,Restaurant,5229 YONGE ST
10363766,AJISEN RAMEN,Restaurant,332 SPADINA AVE
10722592,AJISEN RAMEN,Restaurant,"3720 MIDLAND AVE, Unit-115"
10722990,AJISEN RAMEN,Food Processing Plant,"130 DYNAMIC DR, Unit-5"
10753443,AJISEN RAMEN,Restaurant,"399 CHURCH ST, Bldg-1"
10800320,AJISEN RAMEN,Restaurant,"2359 YONGE ST, Flr-LOWER"
10662485,AJWA PIZZA,Food Take Out,"25 OVERLEA BLVD, Unit-5"
10768882,AK TIME OUT DINE IN & TAKEOUT,Restaurant,2407 EGLINTON AVE E
10555351,AKA-ONI JAPANESE CUISINE,Restaurant,633 SILVER STAR BLVD
10516397,AKAI,Restaurant,168 MAJOR ST
10762160,AKANE,Restaurant,"6212 YONGE ST, Unit-103A"
10797972,AKARA OSU GLOBAL,Food Take Out,"2300 FINCH AVE W, Unit-51"
10759927,AKHIGBE AFRICAN-CARIBBEAN FOOD MARKET,Food Store (Convenience/Variety),"6921 STEELES AVE W, Unit-12"
10808540,AKHIGBE NIGERIAN CATERERS,Restaurant,"2400 FINCH AVE W, Unit-9"
10791821,AKI DONBURI,Food Take Out,793 BATHURST ST
9015498,AKIL GIFTS & SOUVENIRS,Food Store (Convenience/Variety),249 QUEENS QUAY W
10615909,AKIRA BACK,Restaurant,80 BLUE JAYS WAY
10803662,AKIVA'S FOOD,Supermarket,6243 BATHURST ST
9419710,AKIVA'S FRUIT & DELI,Food Take Out,6243 BATHURST ST
10748113,AKO SUSHI & TEA,Food Take Out,973 COXWELL AVE
10775361,AL ARSH HALAL MEAT,Butcher Shop,3715 LAWRENCE AVE E
10803994,AL BARAKA CONVENIENCE STORE & HALAL MEAT,Food Take Out,1880 WESTON RD
10798546,AL BARAKAT SUPERMARKET,Supermarket,2008 LAWRENCE AVE E
10813966,AL CHILE,Food Take Out,1165 ST CLAIR AVE W
10750853,AL DIWAN RESTAURANT,Restaurant,"3478 LAWRENCE AVE E, Unit-C-6A"
10665498,AL HARAM HALAL MEAT & GROCERS,Butcher Shop,"235 DIXON RD, Bldg-6"
10802433,AL KABEER AWI,Restaurant,"1960 LAWRENCE AVE E, Unit-B2"
9000487,AL KARAM SWEETS,Food Processing Plant,"3001 MARKHAM RD, Unit-15"
10384194,AL MAC'S BAR & GRILL,Restaurant,2459 KINGSTON RD
10523594,AL MARWA SUNRISE MEATS,Butcher Shop,3925 JANE ST
10626094,AL MEEZAN GROCERY & TAKE OUT,Food Take Out,1144 ALBION RD
10628775,AL MEEZAN HALAL MEAT & GROCER,Butcher Shop,1146 ALBION RD
10775645,AL PREMIUM FOODS,Food Processing Plant,2525 ST CLAIR AVE W
10800097,AL RIYADH HALAL MEAT & GROCERY,Butcher Shop,921 SHEPPARD AVE W
9089913,AL WALAA HALAL MEAT & GROCERY,Butcher Shop,1728 LAWRENCE AVE E
10774436,AL ZABIHA HALAL MEAT,Butcher Shop,2657 ISLINGTON AVE
10775812,AL' DEEWAN BAKERY & PIZZA,Food Take Out,2067 LAWRENCE AVE E
10758630,AL'S TASTE OF THE CARIBBEAN,Food Take Out,2865 JANE ST
10679987,AL- QUERESHI FOOD MEATS,Butcher Shop,2183 LAWRENCE AVE E
10384879,AL-ARUBA RESTAURANT,Restaurant,377 ALBION RD
10639128,AL-DEEWAN HALAL BAKERY & PIZZA,Food Take Out,"1415 KENNEDY RD, Unit-9"
9394641,AL-FATEH GROCERS & HALAL MEAT,Butcher Shop,10 REXDALE BLVD
10772515,AL-JANNAH HALAL FOODS,Butcher Shop,"21 MILLIKEN BLVD, Unit-C1"
9386681,AL-MADINA HALAL PIZZA & BAKERY,Food Take Out,2683 LAWRENCE AVE E
10682301,AL-MANI GRILL AND BIRYANI,Restaurant,2658 DANFORTH AVE
10432129,AL-MEEZAN SPICY GRILL LTD.,Restaurant,670 REXDALE BLVD
10671251,AL-MINA HALAL MEAT & GROCERY/ MADINA NAAN & KABOB,Butcher Shop,"25 OVERLEA BLVD, Unit-6"
10354263,AL-MUMTAZ SUPER MARKET & FARM,Supermarket,10 TOWER DR
10802227,ALAMINOS VARIETY STORE,Food Store (Convenience/Variety),367 WILSON AVE
9065953,ALAN,Restaurant,856 SHEPPARD AVE W
9000418,ALBANY CLUB OF TORONTO,Private Club,"91 KING ST E, Unit-1"
9000420,ALBATROS PUB,Restaurant,3057 LAKE SHORE BLVD W
10398343,ALBERT'S REAL JAMAICAN FOODS,Restaurant,542 ST CLAIR AVE W
10452101,ALBERTO GROCERY,Food Store (Convenience/Variety),472 SAMMON AVE
9000424,ALBERTO'S SPORTS BAR & GRILL,Restaurant,2560 FINCH AVE W
9000429,ALBION BAKERY SUPPLIES,Food Depot,"25 CONNELL CRT, Unit-8"
10518994,ALBION BOYS AND GIRLS CLUB (AFTER SCHOOL PROGRAM),Other Educational Facility Food Services,85 MOUNT OLIVE DR
9000431,ALBION CHILD CARE CENTRE,Child Care - Food Preparation,1545 ALBION RD
10652198,ALBION CINEMAS,Food Take Out,1530 ALBION RD
10372473,ALBION HEIGHTS AFTER,Child Care - Catered,45 LYNMONT RD
10661517,ALBION HILLS FARM (RAWF 2024) HALL A,Food Take Out,100 PRINCES BLVD
10644443,ALBION HILLS FARM - QE 623 - CNE 2024,Food Take Out,"180 PRINCES BLVD, Unit- 623 CNE 2023"
10511710,ALBION KFFAIR,Food Store (Convenience/Variety),6210 FINCH AVE W
10620311,ALBION MEAT,Butcher Shop,"1770 ALBION RD, Unit-15"
10763178,ALBION SMOKE & VARIETY,Food Store (Convenience/Variety),361 ALBION RD
10751708,ALBORZ SUPERMARKET,Supermarket,"879 YORK MILLS RD, Unit-3"
10660422,ALBUM CAFE,Cocktail Bar / Beverage Room,639 QUEEN ST E
10467346,ALCHEMY PICKLE COMPANY,Food Processing Plant,"1 WILTSHIRE AVE, Unit-116"
9000446,ALDERWOOD ACTION AFTER SCHOOL INC.,Child Care - Catered,544 HORNER AVE
10730722,ALEBRIJES,Restaurant,"2404 DUFFERIN ST, Bldg--"
10670391,ALEEZA'S  PIZZA,Food Take Out,1768 WESTON RD
10664725,ALEPPO KEBAB,Restaurant,"1960 LAWRENCE AVE E, Unit-11"
10789406,ALERIA,Restaurant,1070 QUEEN ST W
10187419,ALEX CONVENIENCE,Food Store (Convenience/Variety),3344 YONGE ST
9000469,ALEX FARM PRODUCTS,Food Store (Convenience/Variety),"93 FRONT ST E, Unit-28"
10484215,ALEX FARM PRODUCTS,Food Store (Convenience/Variety),377 DANFORTH AVE
10586666,ALEX FARM PRODUCTS,Supermarket,1965 QUEEN ST E
10755880,ALEX FARM PRODUCTS,Food Store (Convenience/Variety),1578 BAYVIEW AVE
10631318,ALEX HOT DOG STAND #208,Hot Dog Cart,170 PRINCES BLVD
10207814,ALEXANDER MUIR GLADSTONE CHILD CARE CENTRE - YMCA,Child Care - Catered,108 GLADSTONE AVE
10802644,ALEXANDER MUIR/GLADSTONE AVE JUNIOR AND SENIOR PUBLIC SCHOOL,Student Nutrition Site,108 GLADSTONE AVE
9000461,ALEXANDRA PARK CHILD CARE CENTRE,Child Care - Food Preparation,75 AUGUSTA SQ
10468132,ALEXANDRA PARK COMMUNITY CENTRE,Community Kitchen (Meal Program),105 GRANGE CRT
10494058,ALEXANDRIA FALAFEL,Restaurant,1233 QUEEN ST W
10228529,ALEXANDROS TAKE OUT,Food Take Out,5 QUEENS QUAY W
10786903,ALEXANDROS TAKE OUT,Restaurant,"484 DANFORTH AVE, Unit-B"
9061130,ALEXIS LODGES,Institutional Food Services,707 ELLESMERE RD
10751157,ALFORAT,Restaurant,1756 VICTORIA PARK AVE
10767955,ALGOMA HIGHLANDS WILD BLUEBERRY FARM AND WINERY (RAWF 2023 - BOOTH 2),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10812633,ALHANA BAKERY,Bakery,"76 DENSLEY AVE, Unit-A7"
10356090,ALI BABA,Restaurant,2202 DUNDAS ST W
10541617,ALI BABA,Restaurant,890 BLOOR ST W
10699193,ALI BABA 'S,Restaurant,901 KING ST W
10724432,ALI BABA 'S,Restaurant,2549 YONGE ST
10396646,ALI BABA'S,Restaurant,117 DANFORTH AVE
10446530,ALI BABA'S,Food Take Out,229 REXDALE BLVD
10583566,ALI BABA'S,Restaurant,197 DUNDAS ST W
10656441,ALI BABA'S,Food Court Vendor,"3300 BLOOR ST W, Unit-FC3"
10719993,Samosa + Patty,Restaurant,729 BLOOR ST W
10753764,ALI BABA'S,Restaurant,"5109 STEELES AVE W, Unit-13"
10775308,ALI BABA'S,Restaurant,682 QUEEN ST E
9383766,ALI BABA'S MIDDLE EASTERN CUISINE,Restaurant,1430 QUEEN ST W
10412054,ALI BABA'S MIDDLE EASTERN CUISINE,Restaurant,2246 BLOOR ST W
10448789,ALI BABA'S MIDDLE EASTERN CUISINE,Restaurant,1283 BLOOR ST W
10798903,ALI BABA'S MIDDLE EASTERN CUSIALI BABA'S MIDDLE EASTERN CUISINE,Restaurant,1878 WESTON RD
10775978,ALI BABAS,Restaurant,73 QUEEN ST E
10805448,ALI BABAS,Restaurant,1910 KIPLING AVE
10802054,ALI BABAS COPORATION,Commissary,45 BRYDON DR
9021137,ALI'S MARKET,Butcher Shop,"3040 DON MILLS RD, Unit-25a"
10655915,ALI'S NO FRILLS,Supermarket,"1880 EGLINTON AVE E, Bldg-1"
10675254,ALI'S NO FRILLS,Supermarket,449 PARLIAMENT ST
9000485,ALI'S WEST INDIAN ROTI SHOP,Restaurant,1446 QUEEN ST W
10790558,ALI'S WEST INDIAN ROTI SHOP - FB - CNE 2024,Food Court Vendor,2 STRACHAN AVE
10700782,ALI'S WRAPS,Mobile Food Preparation Premises,40 ST GEORGE ST
10775347,ALI'S WRAPS,Mobile Food Preparation Premises,44 ST GEORGE ST
10799189,ALICE RESTAURANT & BAR,Restaurant,488 COLLEGE ST
10418604,ALICE'S PLACE,Restaurant,554 PARLIAMENT ST
10683671,ALIJANDRO'S KITCHEN - CNE 2019,Mobile Food Preparation Premises,100 PRINCES BLVD
10783362,ALIMENTARI ITALIAN GROCERY,Restaurant,319 RONCESVALLES AVE
10784548,ALINE NASSEH ARTISAN CHOCOLATES,Food Take Out,"877 ALNESS ST, Unit-22"
10755344,ALIVE MONTESSORI & PRIVATE SCHOOL,Child Care - Catered,2 WEMBLEY RD
10204321,ALL ABOUT KIDS,Child Care - Food Preparation,"2005 SHEPPARD AVE E, Unit-115"
10426186,ALL ABOUT KIDS INC,Child Care - Food Preparation,1055 GERRARD ST E
10361295,ALL IN ONE ENTERPRISE,Food Store (Convenience/Variety),536 OAKWOOD AVE
10308605,ALL MY CHILDREN,Child Care - Catered,1590 SANDHURST CRCL
9029170,ALL SAINTS CHURCH,Community Kitchen (Meal Program),315 DUNDAS ST E
9385690,ALL SAINTS SCHOOL AGE PROGRAM - PLASP,Child Care - Food Preparation,1435 ROYAL YORK RD
10756205,ALL SEASON FOOD MARKET,Supermarket,1555 EGLINTON AVE W
10801963,ALL SPICE JERK EXPRESS,Food Court Vendor,275 DUNDAS ST W
10379414,ALL STAR CAFE,Food Take Out,1873 BLOOR ST W
10797265,ALL WAY CONVENIENCE STORE,Food Store (Convenience/Variety),900 QUEEN ST E
10811744,ALLAN GARDENS FOOD BANK,Food Bank,353 SHERBOURNE ST
10412936,ALLAN'S PASTRY SHOP,Bakery,"3447 KENNEDY RD, Unit-3-4"
9388068,ALLEN'S,Restaurant,143 DANFORTH AVE
9000516,ALLENBY DAYCARE INC.,Child Care - Catered,391 ST CLEMENTS AVE
10764303,ALLEYS PARATHA ROLLS & CHAI,Restaurant,"41 LEBOVIC AVE, Unit-A 110"
10340852,ALLIANCE ATLANTIS CINEMAS,Restaurant,1651 QUEEN ST E
10602084,ALLIANCE BANQUET HALL,Banquet Facility,501 ALLIANCE AVE
10656509,ALLIN MIKUNA SOUPS & TAKE OUT,Food Take Out,244 BROWNS LINE
10296424,ALLIS BAKERY,Bakery,1738 ST CLAIR AVE W
9010130,ALLSEAS FISHERIES,Fish Shop,55 VANSCO RD
10585299,ALLWYN'S,Food Take Out,"4750 YONGE ST, Unit-135"
10640024,ALLWYN'S,Food Take Out,976 THE QUEENSWAY
10665645,ALLWYN'S BAKERY,Food Take Out,404 QUEEN ST W
10507759,ALLWYN'S BAKERY,Bakery,81 UNDERHILL DR
10641983,ALMA,Restaurant,1194 BLOOR ST W
10715483,ALMADINA BISTRO,Restaurant,10 EDWARD ST
10790695,ALMAST BAKLAVA - EC 3313 - CNE 2023,Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10775368,ALMINZ BAKESHOP,Bakery,3799 BATHURST ST
10502441,ALMOND BUTTERFLY,Bakery,100 HARBORD ST
10668075,ALMOND BUTTERFLY BAKERY INC.,Food Take Out,792 DUNDAS ST W
10777624,ALO CATERING,Food Caterer,4 GILEAD PL
10539891,ALO RESTAURANT,Restaurant,441 QUEEN ST W
10646162,ALOBAR,Restaurant,162 CUMBERLAND ST
10781551,ALOBAR,Restaurant,150 YORK ST
10813319,ALOETTE,Restaurant,81 BAY ST
9051693,ALOETTE - PLATINUM SOUTH,Food Take Out,40 BAY ST
9051693,Event Level - Stand EV South - ALOETTE GO,Food Take Out,40 BAY ST
10789400,ALOETTE GO,Food Take Out,2362 YONGE ST
10811829,ALOETTE GO,Food Take Out,81 BAY ST
10732188,ALOETTE GO,Food Take Out,"171 EAST LIBERTY ST, Unit-127A"
10609108,ALOETTE RESTAURANT,Restaurant,163 SPADINA AVE
10813965,ALOTA SEAFOODS,Food Store (Convenience/Variety),1490 DUNDAS ST W
10805042,ALPHA ALTERNATIVE JUNIOR SCHOOL,Student Nutrition Site,20 BRANT ST
10809316,ALPHA II ALTERNATIVE SCHOOL SNP,Student Nutrition Site,"725 BATHURST ST, Flr-3RD"
9006227,ALPHA OMEGA HOUSE,Boarding / Lodging Home - Kitchen,127 DUNN AVE
9000539,ALPHA VARIETY,Food Store (Convenience/Variety),603 LOGAN AVE
10778236,ALPHA'S SHAWARMA,Restaurant,598 QUEEN ST W
10186202,ALPHABET KIDS,Centralized Kitchen,"73 RAILSIDE RD, Unit-1"
10731214,ALPHABET STATION CHILDCARE,Child Care - Catered,2206 QUEEN ST E
10637170,ALPHABET TREEHOUSE CHILDCARE CENTER,Child Care - Food Preparation,1780 AVENUE RD
10358489,ALPILAR INC.,Food Depot,51 RALEIGH AVE
10749156,ALTEA ACTIVE - Smoothie Bar / Starbucks,Restaurant,25 ORDNANCE ST
9015500,ALTERNATIVE PRIMARY SCHOOL DAY CARE,Child Care - Catered,1100 SPADINA RD
10490957,ALTERNATIVE THINKING,Food Store (Convenience/Variety),758 BATHURST ST
10683813,ALTERNITY,Restaurant,333 BLOOR ST W
10195379,ALTON RESTAURANT,Restaurant,"250 ALTON TOWERS CRCL, Unit-6a"
10388620,ALTONA KABOB,Food Take Out,6099 YONGE ST
10289627,ALUMNAE THEATRE COMPANY,Restaurant,70 BERKELEY ST
10544362,ALVIN CURLING YMCA,Child Care - Catered,50 UPPER ROUGE TRL
10545535,ALWAYS FRESH RESTAURANT,Restaurant,620 VAUGHAN RD
9032314,ALZAHRAA HALAL MEAT,Butcher Shop,2032 LAWRENCE AVE E
10676435,AM 2 PM,Food Store (Convenience/Variety),47 ABELL ST
10657955,AM BAGEL,Bakery,53 RONCESVALLES AVE
10693836,AM COFFEE STUDIO,Food Take Out,2233 DUNDAS ST W
10758197,AM2PM EXPRESS MARKET,Food Store (Convenience/Variety),190 QUEENS QUAY E
10808189,AMA KO MOMO,Restaurant,1228 KING ST W
10253166,AMADEUS RESTAURANT,Restaurant,184 AUGUSTA AVE
10382602,AMAL,Restaurant,131 BLOOR ST W
10791201,AMANECER LATINO RESTAURANTE MEXICANO,Restaurant,852 EGLINTON AVE W
10613146,AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374"
10753953,AMANO TRATTORIA,Restaurant,9 CHURCH ST
10763985,AMATO GYROS247,Restaurant,"429 YONGE ST, Bldg-A"
10756566,AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015"
10677583,AMAYA EXPRESS,Food Court Vendor,220 YONGE ST
10664378,AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20"
10789234,AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--"
10812503,AMAYA REAL INDIAN FOOD,Food Court Vendor,"1800 SHEPPARD AVE E, Unit-F015"
10773571,AMAZING DONUTS,Food Take Out,3499 BATHURST ST
10730502,AMAZING GRACE AFRICAN & CARIBBEAN SUPERSTORE,Food Store (Convenience/Variety),"1290 FINCH AVE W, Unit-17"
10677808,AMAZING HAKKA,Restaurant,1734 LAWRENCE AVE E
10748334,AMAZING MART,Supermarket,1979 WESTON RD
10774371,AMAZING SICHUAN CUISINE,Restaurant,4158 KINGSTON RD
10776566,AMAZON YYZ,Cafeteria - Private Access,"120 BREMNER BLVD, Flr-26, 28"
9059312,AMBAL TRADING,Supermarket,591 PARLIAMENT ST
10768189,AMBASSADOR PIZZA CO.,Restaurant,946 BLOOR ST W
10213308,AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B"
10548483,AMBIANCE CHOCOLAT,Food Take Out,683 MOUNT PLEASANT RD
10692008,AMBIYAN ON YONGE,Restaurant,1560 YONGE ST
10661417,AMBROSIA,Supermarket,1725 AVENUE RD
10359743,AMEDEA GEBEYA VARIETY STORE,Food Take Out,326 QUEEN ST E
10586042,AMENECER SALVADORENO RESTAURANT,Restaurant,2663 ISLINGTON AVE
10755718,AMEREX CARIBBEAN GROCERS,Supermarket,"707 KENNEDY RD, Unit-102"
10764022,AMESBURY MIDDLE SCHOOL,Student Nutrition Site,201 GRACEFIELD AVE
10521952,AMEX CAFETERIA,Cafeteria - Private Access,2225 SHEPPARD AVE E
10677643,AMEX CATERING PREP KITCHEN,Commissary,909 LAKE SHORE BLVD W
10677640,AMEX LOUNGE,Cocktail Bar / Beverage Room,909 LAKE SHORE BLVD W
10185216,AMICA AT BAYVIEW,Retirement Homes(Licensed),15 BARBERRY PL
10612622,AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR
10460758,AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD
10518054,AMICO CHEF,Bakery,2889 DUFFERIN ST
10576947,AMIGO XJ CONVENIENCE,Food Store (Convenience/Variety),1151 DUNDAS ST W
10299529,AMIGOS BAR & GRILL,Restaurant,6089 KINGSTON RD
10484226,AMIGOS DA DUNDAS SPORTS BAR,Cocktail Bar / Beverage Room,1570 DUNDAS ST W
10632635,AMIGOS LATIN FLAVOUR,Food Take Out,1291 WILSON AVE
10625248,AMIN FOOD MART,Food Take Out,"26 REXDALE BLVD, Unit-A"
10813742,AMINO,Food Take Out,"755 DUNDAS ST W, Unit-B"
10765639,AMIRA'S HOT ROTI AND DOUBLES,Food Take Out,4524 KINGSTON RD
10762169,AMIRTHA SUPERMARKET,Food Store (Convenience/Variety),"3852 FINCH AVE E, Unit-6-8"
10804125,AMIRTHAM TAKE-OUT,Food Take Out,"1265 MORNINGSIDE AVE, Unit-106"
10715173,AMMA MOMO HOUSE,Restaurant,2326 QUEEN ST E
10796276,AMMA'S KITCHEN,Restaurant,"18 FOUR SEASONS PL, Unit-100"
10446242,AMMAN FOODS,Food Processing Plant,501 PASSMORE AVE
10774339,AMMI'S,Food Take Out,1760 LAWRENCE AVE E
10807308,AMO'S,Restaurant,2014 QUEEN ST E
10679410,AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415"
10611979,AMP STUDIO CAFE,Cafeteria - Public Access,154 OAKWOOD AVE
10808718,AMPERSAND BAKEHOUSE,Bake Shop,1808 DANFORTH AVE
10729965,AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2"
10467936,AMPLE HABITAT,Food Store (Convenience/Variety),1529 DUPONT ST
10610421,AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR
10697594,AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W
10796579,AMTU  DISCOUNT &CONVENIENCE,Food Store (Convenience/Variety),988 KINGSTON RD
10554331,AMU Smoke Shop,Food Store (Convenience/Variety),"1921 EGLINTON AVE E, - 21"
10188739,AMULET RESTAURANT AND BANQUET HALL,Restaurant,"4700 DUFFERIN ST, Unit-2"
10422575,AN WAH TRADING CO. LTD.,Food Depot,39 JUTLAND RD
10718365,ANA'S SWEET CREATIONS,Bakery,664 SHEPPARD AVE W
10694733,ANATOLIAN FINE FOODS MARKET,Supermarket,"2437 FINCH AVE W, Unit-15"
10766603,ANCASTER EARLY LEARNING & CHILD CARE CENTRE,Child Care - Catered,45 ANCASTER RD
10791538,ANCHOR FRESH SEAFOOD,Food Take Out,291 RONCESVALLES AVE
10803243,ANDHRA BHAVAN,Restaurant,2598 BIRCHMOUNT RD
10797737,ANDORE,Restaurant,1040 QUEEN ST W
10759059,ANDREA'S COOKIES,Food Take Out,"1632 BLOOR ST W, Unit-G"
10807062,ANDREA'S COOKIES,Food Processing Plant,"1377 THE QUEENSWAY, Unit-207"
10723363,ANDREW & SHELLEY'S NO FRILLS,Supermarket,900 DUFFERIN ST
10368194,ANDREW'S PLACE BAR & RESTAURANT,Restaurant,1728 KINGSTON RD
10352327,ANDY'S SAUSAGES,Food Store (Convenience/Variety),63 MULOCK AVE
10533299,ANDY'S VARIETY,Food Store (Convenience/Variety),830 WILSON AVE
10771396,ANEAL'S TASTE OF THE ISLANDS,Restaurant,4807 STEELES AVE W
10696470,ANEJO RESTAURANT,Restaurant,600 KING ST W
10758147,ANEJO RESTAURANT,Restaurant,"7 MARIE LABATTE RD, Unit-E1"
10753448,ANGARA,Restaurant,"5555 EGLINTON AVE W, Unit-118"
10803754,ANGARA INDIAN AND HAKKA DOWNTOWN,Restaurant,"536 QUEEN ST W, Unit-536"
10752946,ANGEL'S CONVENIENCE,Food Store (Convenience/Variety),"2965 ISLINGTON AVE, Unit-2"
10299120,ANGELGATE DAYCARE INC.,Child Care - Catered,432 RUNNYMEDE RD
10626145,ANGELGATE DAYCARE LTD.,Child Care - Catered,230 JANE ST
10746905,ANGELGATE DAYCARE LTD.,Child Care - Catered,232 JANE ST
10660216,ANGELS BAKERY,Bakery,"296 ROGERS RD, Bldg-MAIN FLOOR"
10596092,ANGGONA FASHION PLUS,Food Store (Convenience/Variety),320A PARLIAMENT ST
10769618,ANGIE & T'S KITCHEN,Cafeteria - Private Access,"5 BERMONDSEY RD, Unit-0"
10487481,ANGIE'S RESTAURANT,Restaurant,2647 EGLINTON AVE E
10715174,ANGLR,Restaurant,"1054 GERRARD ST E, Unit-A"
10805454,ANGUS PHO HOUSE,Restaurant,5443 YONGE ST
10764928,ANGUS VALLEY MONTESSORI,Child Care - Food Preparation,4841 YONGE ST
9000643,ANH DAO RESTAURANT,Restaurant,383 SPADINA AVE
10807069,ANI EXPRESS,Food Take Out,21 TRANSWELL AVE
10693534,ANIMAL LIBRATION KITCHEN,Restaurant,"100 BROADVIEW AVE, Unit-202"
10188481,ANJAPPAR CHETTINAD,Restaurant,3090 EGLINTON AVE E
10611494,ANJU,Restaurant,"6080 YONGE ST, Bldg-103"
10707004,ANJUM FINE FOODS INC.,Food Processing Plant,"700 PROGRESS AVE, Unit-5"
10685925,ANNA ROTI HOUSE,Restaurant,2367 KINGSTON RD
10604029,ANNABELLE,Restaurant,440 CHRISTIE ST
10723272,ANNALAKSHMI,Restaurant,"277 WELLINGTON ST W, Unit-100B"
10777098,ANNALUXMY CAFE,Food Take Out,"735 MIDDLEFIELD RD, Unit-3"
